shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
150E0001,-17.088958,145.766628,480031
150E0001,-17.088852,145.766586,480032
150E0001,-17.088859,145.766556,480033
150E0001,-17.088859,145.766530,480034
150E0001,-17.088854,145.766506,480035
150E0001,-17.088845,145.766483,480036
150E0001,-17.088830,145.766462,480037
150E0001,-17.088813,145.766446,480038
150E0001,-17.088792,145.766433,480039
150E0001,-17.088769,145.766425,480040
150E0001,-17.088757,145.766424,480041
150E0001,-17.088745,145.766423,480042
150E0001,-17.088721,145.766425,480043
150E0001,-17.088698,145.766433,480044
150E0001,-17.088677,145.766446,480045
150E0001,-17.088659,145.766462,480046
150E0001,-17.088645,145.766483,480047
150E0001,-17.088636,145.766506,480048
150E0001,-17.088630,145.766530,480049
150E0001,-17.088631,145.766548,480050
150E0001,-17.088550,145.766552,480051
150E0001,-17.088495,145.766558,480052
150E0001,-17.087628,145.766644,480053
150E0001,-17.087254,145.766621,480054
150E0001,-17.087028,145.766586,480055
150E0001,-17.086911,145.766575,480056
150E0001,-17.086912,145.766539,480057
150E0001,-17.086906,145.766511,480058
150E0001,-17.086895,145.766485,480059
150E0001,-17.086879,145.766461,480060
150E0001,-17.086858,145.766442,480061
150E0001,-17.086834,145.766427,480062
150E0001,-17.086808,145.766418,480063
150E0001,-17.086780,145.766415,480064
150E0001,-17.086752,145.766418,480065
150E0001,-17.086726,145.766427,480066
150E0001,-17.086702,145.766442,480067
150E0001,-17.086681,145.766461,480068
150E0001,-17.086664,145.766488,480069
150E0001,-17.086654,145.766511,480070
150E0001,-17.086648,145.766539,480071
150E0001,-17.086648,145.766569,480072
150E0001,-17.086654,145.766597,480073
150E0001,-17.086665,145.766623,480074
150E0001,-17.086681,145.766647,480075
150E0001,-17.086702,145.766666,480076
150E0001,-17.086726,145.766681,480077
150E0001,-17.086752,145.766690,480078
150E0001,-17.086780,145.766693,480079
150E0001,-17.086808,145.766690,480080
150E0001,-17.086824,145.766684,480081
150E0001,-17.086834,145.766681,480082
150E0001,-17.086858,145.766666,480083
150E0001,-17.086879,145.766647,480084
150E0001,-17.086894,145.766623,480085
150E0001,-17.086906,145.766597,480086
150E0001,-17.086911,145.766575,480087
150E0001,-17.087028,145.766586,480088
150E0001,-17.087254,145.766621,480089
150E0001,-17.087453,145.766633,480090
150E0002,-17.087453,145.766633,10001
150E0002,-17.087628,145.766644,10002
150E0002,-17.088495,145.766558,10003
150E0002,-17.088550,145.766552,10004
150E0002,-17.088631,145.766548,10005
150E0002,-17.088631,145.766556,10006
150E0002,-17.088636,145.766580,10007
150E0002,-17.088645,145.766603,10008
150E0002,-17.088660,145.766624,10009
150E0002,-17.088677,145.766640,10010
150E0002,-17.088698,145.766653,10011
150E0002,-17.088720,145.766661,10012
150E0002,-17.088745,145.766663,10013
150E0002,-17.088769,145.766661,10014
150E0002,-17.088792,145.766653,10015
150E0002,-17.088813,145.766640,10016
150E0002,-17.088830,145.766624,10017
150E0002,-17.088845,145.766603,10018
150E0002,-17.088852,145.766586,10019
150E0002,-17.088958,145.766628,10020
150E0002,-17.089280,145.766795,10021
150E0002,-17.089536,145.767018,10022
150E0002,-17.089773,145.767323,10023
150E0002,-17.090040,145.767566,10024
150E0002,-17.090321,145.767696,10025
150E0002,-17.090711,145.767779,10026
150E0002,-17.091145,145.767728,10027
150E0002,-17.092403,145.767588,10028
150E0002,-17.092897,145.767561,10029
150E0002,-17.093033,145.767518,10030
150E0002,-17.093192,145.767454,10031
150E0002,-17.093512,145.767300,10032
150E0002,-17.093615,145.767493,10033
150E0002,-17.093670,145.767649,10034
150E0002,-17.093714,145.767889,10035
150E0002,-17.093676,145.768169,10036
150E0002,-17.093554,145.768436,10037
150E0002,-17.093410,145.768602,10038
150E0002,-17.092834,145.769401,10039
150E0002,-17.092718,145.769703,10040
150E0002,-17.092661,145.769914,10041
150E0002,-17.092661,145.770156,10042
150E0002,-17.092709,145.770465,10043
150E0002,-17.092898,145.770415,10044
150E0002,-17.093086,145.770415,10045
150E0002,-17.093357,145.770478,10046
150E0002,-17.093566,145.770586,10047
150E0002,-17.094349,145.771112,10048
150E0002,-17.094615,145.771266,10049
150E0002,-17.094763,145.771299,10050
150E0002,-17.094763,145.771299,20001
150E0002,-17.094872,145.771323,20002
150E0002,-17.095248,145.771265,20003
150E0002,-17.095505,145.771112,20004
150E0002,-17.096028,145.770641,20005
150E0002,-17.096322,145.770449,20006
150E0002,-17.096634,145.770324,20007
150E0002,-17.096909,145.770228,20008
150E0002,-17.097505,145.769947,20009
150E0002,-17.097964,145.770468,20010
150E0002,-17.098876,145.771073,20011
150E0002,-17.099338,145.771556,20012
150E0002,-17.100005,145.772174,20013
150E0002,-17.100415,145.772342,20014
150E0002,-17.100775,145.772375,20015
150E0002,-17.101276,145.772349,20016
150E0002,-17.101725,145.772293,20017
150E0002,-17.102608,145.772197,20018
150E0002,-17.104054,145.772039,20019
150E0002,-17.104054,145.772039,30001
150E0002,-17.104165,145.772027,30002
150E0002,-17.104757,145.772022,30003
150E0002,-17.104814,145.773084,30004
150E0002,-17.104803,145.773083,30005
150E0002,-17.104764,145.773087,30006
150E0002,-17.104726,145.773100,30007
150E0002,-17.104692,145.773121,30008
150E0002,-17.104663,145.773149,30009
150E0002,-17.104639,145.773182,30010
150E0002,-17.104623,145.773220,30011
150E0002,-17.104615,145.773260,30012
150E0002,-17.104615,145.773279,30013
150E0002,-17.104281,145.773375,30014
150E0002,-17.104166,145.773428,30015
150E0002,-17.104063,145.773475,30016
150E0002,-17.103975,145.773528,30017
150E0002,-17.103909,145.773568,30018
150E0002,-17.103736,145.773705,30019
150E0002,-17.103555,145.773901,30020
150E0002,-17.103406,145.774128,30021
150E0002,-17.102014,145.776841,30022
150E0002,-17.101988,145.776893,30023
150E0002,-17.101988,145.776893,40001
150E0002,-17.101746,145.777381,40002
150E0002,-17.100984,145.778822,40003
150E0002,-17.099999,145.779737,40004
150E0002,-17.099506,145.780168,40005
150E0002,-17.099240,145.780311,40006
150E0002,-17.098790,145.780491,40007
150E0002,-17.098790,145.780491,50001
150E0002,-17.098515,145.780601,50002
150E0002,-17.098175,145.780849,50003
150E0002,-17.097625,145.781483,50004
150E0002,-17.097625,145.781483,60001
150E0002,-17.097111,145.782078,60002
150E0002,-17.094663,145.784739,60003
150E0002,-17.094346,145.784780,60004
150E0002,-17.092831,145.784965,60005
150E0002,-17.091318,145.785149,60006
150E0002,-17.091384,145.785794,60007
150E0002,-17.091467,145.786409,60008
150E0002,-17.091768,145.786378,60009
150E0002,-17.091768,145.786378,70001
150E0002,-17.092979,145.786251,70002
150E0002,-17.092908,145.785612,70003
150E0002,-17.092831,145.784965,70004
150E0002,-17.091318,145.785149,70005
150E0002,-17.089321,145.785394,70006
150E0002,-17.088251,145.785526,70007
150E0002,-17.087588,145.783741,70008
150E0002,-17.087588,145.783741,80001
150E0002,-17.087410,145.783264,80002
150E0002,-17.086649,145.780993,80003
150E0002,-17.086013,145.779349,80004
150E0002,-17.086013,145.779349,90001
150E0002,-17.085641,145.778387,90002
150E0002,-17.085577,145.778125,90003
150E0002,-17.085528,145.777826,90004
150E0002,-17.085522,145.777492,90005
150E0002,-17.085558,145.777136,90006
150E0002,-17.085687,145.775200,90007
150E0002,-17.082138,145.775315,90008
150E0002,-17.080185,145.775363,90009
150E0002,-17.080163,145.775364,90010
150E0002,-17.078918,145.775406,90011
150E0002,-17.078428,145.775426,90012
150E0002,-17.078428,145.775426,100001
150E0002,-17.077829,145.775450,100002
150E0002,-17.076626,145.775497,100003
150E0002,-17.075707,145.775505,100004
150E0002,-17.075124,145.775364,100005
150E0002,-17.074486,145.775143,100006
150E0002,-17.072501,145.774112,100007
150E0002,-17.071393,145.773319,100008
150E0002,-17.070397,145.772723,100009
150E0002,-17.069684,145.772396,100010
150E0002,-17.068618,145.772041,100011
150E0002,-17.066458,145.771465,100012
150E0002,-17.064235,145.770892,100013
150E0002,-17.063209,145.770552,100014
150E0002,-17.061432,145.769906,100015
150E0002,-17.060239,145.769488,100016
150E0002,-17.059766,145.769377,100017
150E0002,-17.058438,145.769217,100018
150E0002,-17.050900,145.768418,100019
150E0002,-17.047779,145.768049,100020
150E0002,-17.047149,145.767936,100021
150E0002,-17.046558,145.767735,100022
150E0002,-17.043761,145.766557,100023
150E0002,-17.042561,145.765983,100024
150E0002,-17.042018,145.765581,100025
150E0002,-17.041367,145.764845,100026
150E0002,-17.040694,145.763842,100027
150E0002,-17.040604,145.763659,100028
150E0002,-17.040387,145.763206,100029
150E0002,-17.040117,145.762483,100030
150E0002,-17.039712,145.760666,100031
150E0002,-17.039309,145.759625,100032
150E0002,-17.039039,145.759185,100033
150E0002,-17.038548,145.758533,100034
150E0002,-17.033542,145.752364,100035
150E0002,-17.032910,145.751613,100036
150E0002,-17.032470,145.751198,100037
150E0002,-17.032179,145.750963,100038
150E0002,-17.031867,145.750710,100039
150E0002,-17.031611,145.750528,100040
150E0002,-17.031437,145.750405,100041
150E0002,-17.031382,145.750366,100042
150E0002,-17.031014,145.750124,100043
150E0002,-17.030629,145.749933,100044
150E0002,-17.030341,145.749807,100045
150E0002,-17.029940,145.749695,100046
150E0002,-17.029320,145.749532,100047
150E0002,-17.029353,145.749116,100048
150E0002,-17.029837,145.748238,100049
150E0002,-17.029837,145.748238,110001
150E0002,-17.030101,145.747759,110002
150E0002,-17.030669,145.746806,110003
150E0002,-17.031425,145.745475,110004
150E0002,-17.032872,145.742961,110005
150E0002,-17.032881,145.742967,110006
150E0002,-17.032901,145.742974,110007
150E0002,-17.032922,145.742976,110008
150E0002,-17.032943,145.742974,110009
150E0002,-17.032963,145.742967,110010
150E0002,-17.032981,145.742956,110011
150E0002,-17.032997,145.742941,110012
150E0002,-17.033004,145.742930,110013
150E0002,-17.033009,145.742924,110014
150E0002,-17.033017,145.742904,110015
150E0002,-17.033022,145.742882,110016
150E0002,-17.033022,145.742860,110017
150E0002,-17.033018,145.742838,110018
150E0002,-17.033009,145.742818,110019
150E0002,-17.032997,145.742801,110020
150E0002,-17.032981,145.742786,110021
150E0002,-17.032976,145.742783,110022
150E0002,-17.034349,145.740486,110023
150E0002,-17.033842,145.740171,110024
150E0002,-17.033797,145.740143,110025
150E0002,-17.033797,145.740143,120001
150E0002,-17.033161,145.739731,120002
150E0002,-17.033006,145.739650,120003
150E0002,-17.032774,145.739614,120004
150E0002,-17.031654,145.739788,120005
150E0002,-17.030923,145.739873,120006
150E0002,-17.030681,145.739952,120007
150E0002,-17.030475,145.740069,120008
150E0002,-17.030475,145.740069,130001
150E0002,-17.030394,145.740140,130002
150E0002,-17.030298,145.740245,130003
150E0002,-17.030212,145.740419,130004
150E0002,-17.029993,145.741036,130005
150E0002,-17.029774,145.741367,130006
150E0002,-17.029473,145.741511,130007
150E0002,-17.029155,145.741610,130008
150E0002,-17.028992,145.741727,130009
150E0002,-17.028829,145.741924,130010
150E0002,-17.028528,145.742401,130011
150E0002,-17.028245,145.742617,130012
150E0002,-17.027772,145.742841,130013
150E0002,-17.027557,145.743003,130014
150E0002,-17.027173,145.743357,130015
150E0002,-17.026982,145.743614,130016
150E0002,-17.026914,145.743821,130017
150E0002,-17.026907,145.743977,130018
150E0002,-17.026920,145.744127,130019
150E0002,-17.026998,145.744316,130020
150E0002,-17.027152,145.744526,130021
150E0002,-17.027548,145.744963,130022
150E0002,-17.027674,145.745119,130023
150E0002,-17.027674,145.745119,140001
150E0002,-17.027781,145.745251,140002
150E0002,-17.028322,145.745898,140003
150E0002,-17.028700,145.746302,140004
150E0002,-17.028803,145.746482,140005
150E0002,-17.028881,145.746725,140006
150E0002,-17.028958,145.747013,140007
150E0002,-17.029043,145.747151,140008
150E0002,-17.029150,145.747293,140009
150E0002,-17.029160,145.747302,140010
150E0002,-17.029160,145.747302,150001
150E0002,-17.029295,145.747416,150002
150E0002,-17.029407,145.747486,150003
150E0002,-17.029525,145.747536,150004
150E0002,-17.029646,145.747579,150005
150E0002,-17.030101,145.747759,150006
150E0002,-17.029353,145.749116,150007
150E0002,-17.028975,145.749134,150008
150E0002,-17.028494,145.749089,150009
150E0002,-17.027961,145.748918,150010
150E0002,-17.027634,145.748675,150011
150E0002,-17.025846,145.747165,150012
150E0002,-17.025194,145.746922,150013
150E0002,-17.024203,145.746563,150014
150E0002,-17.024203,145.746563,160001
150E0002,-17.020631,145.745268,160002
150E0002,-17.020931,145.744347,160003
150E0002,-17.020931,145.744347,170001
150E0002,-17.021275,145.743291,170002
150E0002,-17.021628,145.742221,170003
150E0002,-17.021903,145.741358,170004
150E0002,-17.023905,145.739776,170005
150E0002,-17.024062,145.739654,170006
150E0002,-17.024062,145.739654,180001
150E0002,-17.024438,145.739362,180002
150E0002,-17.025315,145.738670,180003
150E0002,-17.026037,145.738104,180004
150E0002,-17.026713,145.737562,180005
150E0002,-17.026713,145.737562,190001
150E0002,-17.026923,145.737394,190002
150E0002,-17.023897,145.734662,190003
150E0002,-17.023897,145.734662,200001
150E0002,-17.023775,145.734553,200002
150E0002,-17.022597,145.733501,200003
150E0002,-17.021961,145.734150,200004
150E0002,-17.021473,145.734650,200005
150E0002,-17.021385,145.734689,200006
150E0002,-17.021329,145.734691,200007
150E0002,-17.021329,145.734680,200008
150E0002,-17.021321,145.734640,200009
150E0002,-17.021305,145.734603,200010
150E0002,-17.021282,145.734570,200011
150E0002,-17.021253,145.734543,200012
150E0002,-17.021220,145.734522,200013
150E0002,-17.021193,145.734513,200014
150E0002,-17.021183,145.734510,200015
150E0002,-17.021144,145.734506,200016
150E0002,-17.021105,145.734510,200017
150E0002,-17.021068,145.734522,200018
150E0002,-17.021055,145.734531,200019
150E0002,-17.021035,145.734543,200020
150E0002,-17.021006,145.734570,200021
150E0002,-17.020983,145.734603,200022
150E0002,-17.020967,145.734640,200023
150E0002,-17.020959,145.734680,200024
150E0002,-17.020959,145.734720,200025
150E0002,-17.020967,145.734760,200026
150E0002,-17.020983,145.734797,200027
150E0002,-17.021006,145.734830,200028
150E0002,-17.021035,145.734857,200029
150E0002,-17.021068,145.734878,200030
150E0002,-17.021105,145.734890,200031
150E0002,-17.021126,145.734892,200032
150E0002,-17.021122,145.734964,200033
150E0002,-17.021080,145.735182,200034
150E0002,-17.021000,145.735539,200035
150E0002,-17.020753,145.736781,200036
150E0002,-17.020244,145.739196,200037
150E0002,-17.020244,145.739196,210001
150E0002,-17.019801,145.741301,210002
150E0002,-17.019704,145.741661,210003
150E0002,-17.019558,145.742070,210004
150E0002,-17.019519,145.742220,210005
150E0002,-17.019485,145.742548,210006
150E0002,-17.019405,145.742746,210007
150E0002,-17.019384,145.742745,210008
150E0002,-17.019333,145.742749,210009
150E0002,-17.019285,145.742766,210010
150E0002,-17.019241,145.742793,210011
150E0002,-17.019203,145.742828,210012
150E0002,-17.019173,145.742871,210013
150E0002,-17.019152,145.742920,210014
150E0002,-17.019149,145.742935,210015
150E0002,-17.018533,145.742688,210016
150E0002,-17.018065,145.742481,210017
150E0002,-17.018065,145.742481,220001
150E0002,-17.017845,145.742383,220002
150E0002,-17.017053,145.742063,220003
150E0002,-17.016168,145.742023,220004
150E0002,-17.015451,145.742079,220005
150E0002,-17.014681,145.741816,220006
150E0002,-17.014457,145.741726,220007
150E0002,-17.014234,145.741592,220008
150E0002,-17.013977,145.741133,220009
150E0002,-17.013745,145.740576,220010
150E0002,-17.013719,145.740288,220011
150E0002,-17.013856,145.739294,220012
150E0002,-17.013856,145.739294,230001
150E0002,-17.013968,145.738472,230002
150E0002,-17.013873,145.737421,230003
150E0002,-17.013908,145.737079,230004
150E0002,-17.014056,145.736493,230005
150E0002,-17.014078,145.736284,230006
150E0002,-17.014079,145.736234,230007
150E0002,-17.014108,145.736231,230008
150E0002,-17.014134,145.736222,230009
150E0002,-17.014158,145.736208,230010
150E0002,-17.014178,145.736189,230011
150E0002,-17.014194,145.736165,230012
150E0002,-17.014205,145.736139,230013
150E0002,-17.014211,145.736111,230014
150E0002,-17.014211,145.736083,230015
150E0002,-17.014205,145.736055,230016
150E0002,-17.014194,145.736029,230017
150E0002,-17.014178,145.736005,230018
150E0002,-17.014158,145.735986,230019
150E0002,-17.014134,145.735972,230020
150E0002,-17.014128,145.735970,230021
150E0002,-17.014108,145.735963,230022
150E0002,-17.014081,145.735960,230023
150E0002,-17.014054,145.735963,230024
150E0002,-17.014028,145.735972,230025
150E0002,-17.014004,145.735986,230026
150E0002,-17.013984,145.736005,230027
150E0002,-17.013968,145.736029,230028
150E0002,-17.013957,145.736055,230029
150E0002,-17.013951,145.736083,230030
150E0002,-17.013951,145.736111,230031
150E0002,-17.013955,145.736130,230032
150E0002,-17.013885,145.736149,230033
150E0002,-17.013723,145.736179,230034
150E0002,-17.013601,145.736167,230035
150E0002,-17.013476,145.736126,230036
150E0002,-17.013390,145.736055,230037
150E0002,-17.012838,145.735443,230038
150E0002,-17.012562,145.735157,230039
150E0002,-17.012428,145.735081,230040
150E0002,-17.012321,145.735065,230041
150E0002,-17.012181,145.735068,230042
150E0002,-17.012019,145.735081,230043
150E0002,-17.010990,145.735184,230044
150E0002,-17.010698,145.735216,230045
150E0002,-17.010698,145.735216,240001
150E0002,-17.010192,145.735271,240002
